id,price,brand,year,color,state,country,mileage
0,6300,toyota,2008,black,new jersey,usa,274117.0
1,2899,ford,2011,silver,tennessee,usa,190552.0
3,25000,ford,2014,blue,virginia,usa,64146.0
6,7300,chevrolet,2010,black,georgia,usa,149050.0
7,13350,gmc,2017,gray,california,usa,23525.0
9,5250,ford,2017,black,texas,usa,63418.0
10,10400,dodge,2009,orange,georgia,usa,107856.0
11,12920,gmc,2017,white,california,usa,39650.0
13,5430,chrysler,2017,gray,texas,usa,138650.0
14,20700,ford,2013,black,virginia,usa,100757.0
15,12710,gmc,2017,white,california,usa,25747.0
18,5210,ford,2017,white,texas,usa,35714.0
19,38100,ford,2013,gray,virginia,usa,54380.0
20,12520,gmc,2017,white,california,usa,30114.0
22,15000,chevrolet,2015,black,ohio,usa,61578.0
23,6180,ford,2017,blue,texas,usa,46010.0
24,20800,ford,2013,silver,virginia,usa,105510.0
25,11900,gmc,2017,silver,california,usa,28040.0
27,12000,buick,2014,brown,ohio,usa,31039.0
28,4190,ford,2017,white,texas,usa,44174.0
29,13000,ford,2008,white,tennessee,usa,93698.0
30,12710,gmc,2017,silver,california,usa,26364.0
31,18500,infiniti,2016,gray,new york,usa,71967.0
32,29800,chevrolet,1973,red,pennsylvania,usa,46226.0
33,5330,ford,2017,no_color,texas,usa,37792.0
34,13000,ford,2003,gray,virginia,usa,58817.0
35,11900,gmc,2017,black,california,usa,27965.0
36,16600,mercedes-benz,2016,white,new york,usa,110907.0
38,7320,ford,2017,gold,texas,usa,32366.0
39,7000,ford,2003,white,tennessee,usa,176567.0
40,12710,gmc,2017,white,california,usa,30049.0
41,16600,mercedes-benz,2016,white,new york,usa,97983.0
43,6330,ford,2017,red,texas,usa,38123.0
44,55000,ford,2017,black,pennsylvania,usa,15273.0
45,12520,gmc,2017,black,california,usa,28972.0
47,19000,chevrolet,2017,white,tennessee,usa,18414.0
48,5580,dodge,2017,gray,texas,usa,46829.0
49,54000,ford,2017,black,pennsylvania,usa,26241.0
50,12710,gmc,2017,red,california,usa,39886.0
52,27000,buick,2017,no_color,tennessee,usa,32107.0
53,7760,ford,2017,gray,texas,usa,44794.0
55,12920,gmc,2017,silver,california,usa,39165.0
57,18100,buick,2017,silver,florida,usa,46766.0
60,13490,gmc,2017,white,california,usa,27842.0
62,17800,chevrolet,2017,black,florida,usa,52435.0
63,6650,ford,2017,black,texas,usa,29942.0
65,12710,gmc,2017,silver,california,usa,32504.0
67,18600,chevrolet,2017,white,florida,usa,35200.0
68,4340,ford,2017,silver,texas,usa,25602.0
70,12780,gmc,2017,black,california,usa,31009.0
72,29400,bmw,2017,black,tennessee,usa,23765.0
73,4430,ford,2017,black,texas,usa,31792.0
75,12520,gmc,2017,red,california,usa,30636.0
77,26400,buick,2017,white,florida,usa,25434.0
78,4140,ford,2017,black,texas,usa,36732.0
80,12520,gmc,2017,black,california,usa,31992.0
82,18300,chevrolet,2017,black,florida,usa,28395.0
83,4640,ford,2017,blue,texas,usa,36139.0
84,24000,ford,2016,black,pennsylvania,usa,84413.0
85,13200,gmc,2017,white,california,usa,33457.0
87,14900,chevrolet,2017,silver,florida,usa,12783.0
88,4140,ford,2017,white,texas,usa,17617.0
89,11500,ford,2016,black,pennsylvania,usa,36855.0
90,9110,ford,2017,white,texas,usa,110316.0
91,7350,chrysler,2015,black,pennsylvania,usa,88227.0
92,24500,bmw,2017,gray,michigan,usa,17626.0
93,9300,ford,2017,white,texas,usa,120353.0
94,39800,dodge,2015,white,pennsylvania,usa,3641.0
95,53500,bmw,2017,blue,michigan,usa,29355.0
96,15110,ford,2017,black,texas,usa,39333.0
97,34000,ford,2015,white,pennsylvania,usa,42930.0
98,26502,chevrolet,2017,black,michigan,usa,24993.0
99,5990,ford,2017,black,texas,usa,44929.0
101,23605,cadillac,2017,gray,michigan,usa,35598.0
102,10780,ford,2017,white,texas,usa,40455.0
104,25201,cadillac,2017,no_color,michigan,usa,19011.0
105,7070,ford,2017,white,texas,usa,45191.0
107,18003,chevrolet,2017,no_color,michigan,usa,19117.0
108,8530,ford,2017,black,texas,usa,42104.0
110,24500,cadillac,2017,white,michigan,usa,32418.0
111,7000,ford,2017,white,texas,usa,29882.0
113,34002,chevrolet,2017,white,michigan,usa,31923.0
114,6980,ford,2017,gray,texas,usa,29168.0
116,20802,chevrolet,2017,turquoise,michigan,usa,33791.0
117,9200,ford,2017,black,texas,usa,21770.0
118,26500,chrysler,2017,gray,michigan,usa,18375.0
119,24802,chevrolet,2017,gray,michigan,usa,14158.0
120,7070,ford,2017,black,texas,usa,30318.0
121,28500,ford,2017,red,south carolina,usa,48086.0
122,47500,cadillac,2017,black,michigan,usa,26562.0
123,23500,ford,2017,black,south carolina,usa,57611.0
124,23505,chevrolet,2017,black,michigan,usa,47357.0
125,10940,ford,2017,white,texas,usa,84916.0
126,32100,ford,2017,gray,south carolina,usa,24521.0
128,6830,ford,2017,gold,texas,usa,35888.0
129,11900,dodge,2017,gray,south carolina,usa,59537.0
130,26414,chevrolet,2017,black,michigan,usa,55222.0
132,19405,chevrolet,2017,silver,michigan,usa,39687.0
134,25900,chrysler,2017,silver,south carolina,usa,32224.0
135,24005,chevrolet,2017,beige,michigan,usa,51293.0
137,19500,chrysler,2017,gray,arizona,usa,31311.0
138,32012,chevrolet,2017,white,michigan,usa,46091.0
139,6800,dodge,2016,black,michigan,usa,49033.0
141,0,dodge,2008,orange,utah,usa,177948.0
142,31802,chevrolet,2017,silver,michigan,usa,19845.0
144,0,dodge,2014,silver,utah,usa,123660.0
145,28402,chevrolet,2017,black,michigan,usa,31234.0
147,33300,cadillac,2015,gray,washington,usa,57932.0
149,6700,ford,2014,beige,pennsylvania,usa,204155.0
150,20000,chevrolet,2016,white,washington,usa,93493.0
152,19900,ford,2016,gray,south carolina,usa,86826.0
153,37000,chevrolet,2015,white,washington,usa,45787.0
155,22300,ford,2016,black,south carolina,usa,62774.0
156,31200,chevrolet,2011,gray,washington,usa,76326.0
158,22800,ford,2016,silver,south carolina,usa,72885.0
159,19002,cadillac,2016,white,michigan,usa,46467.0
161,18500,ford,2016,white,south carolina,usa,33514.0
162,39000,bmw,2016,blue,michigan,usa,39917.0
164,28800,ford,2016,white,south carolina,usa,77638.0
165,40000,bmw,2016,gray,michigan,usa,31727.0
167,21000,ford,2016,gray,south carolina,usa,24157.0
168,20105,buick,2016,beige,michigan,usa,51393.0
170,25800,ford,2014,brown,pennsylvania,usa,47055.0
171,39000,bmw,2016,black,michigan,usa,33110.0
173,14600,ford,2014,black,pennsylvania,usa,75785.0
174,24502,chevrolet,2016,black,michigan,usa,33624.0
175,15110,ford,2017,white,texas,usa,42289.0
176,7900,ford,2014,white,new york,usa,79422.0
177,27305,chevrolet,2016,blue,michigan,usa,28844.0
178,15290,ford,2017,white,texas,usa,66582.0
179,26500,ford,2015,silver,south carolina,usa,61436.0
180,25502,chevrolet,2016,silver,michigan,usa,58303.0
181,7320,ford,2017,white,texas,usa,55618.0
182,3800,chevrolet,2009,white,michigan,usa,261648.0
183,24502,chevrolet,2016,white,michigan,usa,33045.0
184,4140,ford,2017,white,texas,usa,40747.0
185,1400,dodge,2002,black,michigan,usa,185460.0
186,18402,cadillac,2016,gray,michigan,usa,26667.0
187,4160,ford,2017,white,texas,usa,37176.0
188,175,chrysler,2000,red,north carolina,usa,231240.0
189,24503,chevrolet,2016,brown,michigan,usa,18006.0
190,15840,ford,2017,white,texas,usa,72445.0
191,20500,ford,2014,black,south carolina,usa,123355.0
192,21003,chevrolet,2016,silver,michigan,usa,44116.0
193,4200,ford,2017,red,texas,usa,60219.0
194,17400,ford,2011,red,georgia,usa,135077.0
195,32001,chevrolet,2016,black,michigan,usa,32058.0
196,0,ford,2017,white,texas,usa,76858.0
197,15700,ford,2011,white,south carolina,usa,309564.0
198,31009,chevrolet,2016,white,michigan,usa,33928.0
199,3740,ford,2017,white,texas,usa,90618.0
200,5000,dodge,2001,white,georgia,usa,109360.0
201,31002,chevrolet,2016,white,michigan,usa,71809.0
202,3160,ford,2017,gray,texas,usa,31563.0
203,8600,dodge,2005,gray,south carolina,usa,219823.0
205,12990,ford,2017,white,texas,usa,126523.0
207,13200,buick,2017,black,texas,usa,60171.0
208,4410,ford,2017,white,texas,usa,209915.0
209,25,chrysler,2005,silver,massachusetts,usa,151815.0
211,7420,ford,2017,white,texas,usa,55854.0
212,13500,ford,2016,silver,arizona,usa,45757.0
214,3540,ford,2017,white,texas,usa,112893.0
215,17000,ford,2016,no_color,florida,usa,126802.0
217,4130,ford,2017,silver,texas,usa,34061.0
218,15700,ford,2015,white,arizona,usa,70251.0
220,4130,ford,2017,gray,texas,usa,42426.0
221,15500,dodge,2012,black,pennsylvania,usa,66452.0
223,4530,ford,2017,white,texas,usa,41455.0
224,15600,dodge,2011,black,pennsylvania,usa,35275.0
226,4100,ford,2017,gray,texas,usa,38815.0
227,18200,dodge,2011,white,pennsylvania,usa,162281.0
228,10200,chevrolet,2013,black,texas,usa,56479.0
229,4080,ford,2017,black,texas,usa,61027.0
230,5700,ford,2014,white,florida,usa,178703.0
231,10200,chevrolet,2014,white,texas,usa,173469.0
232,5000,ford,2017,white,texas,usa,37321.0
233,1700,ford,2014,white,florida,usa,112789.0
234,6200,bmw,2011,gray,texas,usa,80394.0
235,3650,ford,2016,white,texas,usa,68142.0
236,10500,dodge,2014,white,arizona,usa,74203.0
238,4610,dodge,2016,silver,texas,usa,87229.0
239,3450,ford,2012,white,florida,usa,90711.0
241,6810,ford,2016,silver,texas,usa,66781.0
242,2900,ford,2011,white,florida,usa,190994.0
244,4450,ford,2016,white,texas,usa,32486.0
245,5800,ford,2011,white,florida,usa,195908.0
247,4240,dodge,2016,white,texas,usa,83262.0
248,26500,ford,2008,white,pennsylvania,usa,62015.0
249,13700,chevrolet,2017,silver,georgia,usa,36421.0
250,8600,ford,2016,white,texas,usa,73321.0
251,8000,ford,2008,white,florida,usa,132379.0
252,14200,chevrolet,2017,silver,georgia,usa,28013.0
253,7040,ford,2016,silver,texas,usa,33291.0
254,4700,ford,2005,no_color,florida,usa,225236.0
255,30851,chevrolet,2016,red,georgia,usa,43176.0
256,4880,ford,2016,silver,texas,usa,36876.0
257,14500,dodge,2006,silver,pennsylvania,usa,111782.0
258,7600,chevrolet,2017,brown,nebraska,usa,110489.0
259,13270,ford,2016,white,texas,usa,84035.0
260,12800,ford,2012,gray,arizona,usa,131101.0
262,9280,ford,2016,white,texas,usa,101380.0
263,900,ford,2003,white,florida,usa,142027.0
264,7560,ford,2016,gray,texas,usa,111476.0
265,19500,ford,2011,white,pennsylvania,usa,76897.0
267,8020,ford,2016,white,texas,usa,31944.0
270,10480,ford,2016,gray,texas,usa,57289.0
273,7410,ford,2016,gray,texas,usa,21034.0
275,10300,chevrolet,2013,gray,washington,usa,167600.0
276,7570,ford,2016,white,texas,usa,37252.0
282,11760,ford,2017,white,texas,usa,30553.0
284,25,dodge,2007,dark blue,minnesota,usa,160528.0
285,0,ford,2000,black,oklahoma,usa,124969.0
287,8200,hyundai,2017,white,connecticut,usa,56690.0
288,3000,kia,2013,silver,missouri,usa,97142.0
290,0,mazda,2009,gray,indiana,usa,117541.0
292,13800,kia,2017,gray,north carolina,usa,86959.0
293,0,chevrolet,1998,gray,texas,usa,258631.0
294,725,ford,2017,gray,virginia,usa,67279.0
296,9800,hyundai,2017,red,connecticut,usa,35687.0
297,0,honda,2003,white,arkansas,usa,152608.0
300,1800,chevrolet,2011,black,arkansas,usa,47269.0
301,50,chevrolet,2008,blue,texas,usa,172102.0
302,720,ford,2006,no_color,florida,usa,26914.0
303,22800,ford,2017,red,michigan,usa,67217.0
304,2500,ford,2017,black,california,usa,78698.0
305,0,ford,2003,gold,kansas,usa,246065.0
306,9190,gmc,2017,black,virginia,usa,41961.0
309,0,chevrolet,2004,maroon,wyoming,usa,0.0
310,0,chevrolet,2003,gray,texas,usa,194673.0
311,7320,chevrolet,2008,silver,florida,usa,325611.0
312,22809,ford,2017,black,michigan,usa,50732.0
313,0,ford,1998,blue,california,usa,186855.0
314,0,ford,2013,black,minnesota,usa,94004.0
315,5520,gmc,2017,silver,virginia,usa,52904.0
318,0,chevrolet,2009,black,colorado,usa,117059.0
319,25,chevrolet,2010,white,colorado,usa,149189.0
320,2320,dodge,2007,red,florida,usa,112182.0
321,23702,ford,2017,black,michigan,usa,49024.0
322,0,ford,1994,green,california,usa,0.0
323,0,ford,1997,green,minnesota,usa,203297.0
324,5520,gmc,2017,silver,virginia,usa,35821.0
327,25,chevrolet,2011,white,colorado,usa,105244.0
328,2960,chrysler,2008,red,florida,usa,164048.0
329,24800,ford,2017,gray,michigan,usa,46955.0
330,0,ford,1996,green,california,usa,296860.0
331,0,ford,2006,red,illinois,usa,203158.0
332,6270,gmc,2017,black,virginia,usa,70443.0
333,1880,heartland,2012,white,pennsylvania,usa,1.0
335,225,chevrolet,2014,red,colorado,usa,87673.0
337,1420,chrysler,2007,gold,florida,usa,104405.0
338,27003,ford,2017,black,michigan,usa,57186.0
339,0,ford,2002,black,south carolina,usa,214800.0
340,350,ford,2004,gray,illinois,usa,236980.0
341,5600,gmc,2017,black,virginia,usa,59808.0
342,6680,heartland,2011,gray,pennsylvania,usa,1.0
344,0,chevrolet,2010,red,colorado,usa,137422.0
345,3920,ford,2015,white,georgia,usa,102700.0
346,23100,ford,2017,black,michigan,usa,53270.0
347,0,gmc,2004,gold,south carolina,usa,235348.0
348,5630,gmc,2017,black,virginia,usa,27195.0
349,0,heartland,2009,white,pennsylvania,usa,1.0
351,0,chevrolet,2008,gray,california,usa,159266.0
352,8850,ford,2015,black,georgia,usa,143818.0
353,18712,ford,2017,black,michigan,usa,67347.0
354,0,ford,2009,blue,tennessee,usa,180364.0
355,0,ford,2009,black,illinois,usa,184889.0
356,6300,gmc,2017,blue,virginia,usa,117400.0
357,2220,heartland,2010,white,pennsylvania,usa,1.0
359,25,chevrolet,2008,white,california,usa,130623.0
360,3440,ford,2015,white,georgia,usa,124542.0
361,50412,ford,2017,black,michigan,usa,47129.0
362,25,ford,1994,white,georgia,usa,206162.0
363,950,ford,2001,red,illinois,usa,229886.0
364,9270,gmc,2017,gray,virginia,usa,19490.0
367,2725,chevrolet,2004,black,south carolina,usa,308451.0
368,3790,ford,2015,gray,georgia,usa,100893.0
369,40514,ford,2017,white,michigan,usa,90304.0
370,0,ford,1997,green,wisconsin,usa,146912.0
371,0,ford,1998,white,illinois,usa,131367.0
372,9190,gmc,2017,gray,virginia,usa,31394.0
374,1000,acura,2008,gray,michigan,usa,118250.0
375,2925,bmw,2013,white,florida,usa,46060.0
376,3830,ford,2015,gold,georgia,usa,50593.0
377,43402,ford,2017,blue,michigan,usa,62387.0
378,1025,gmc,2009,black,michigan,usa,169634.0
379,17200,honda,2016,gray,new jersey,usa,72527.0
380,54680,harley-davidson,2016,black,virginia,usa,9502.0
381,6940,honda,2010,no_color,pennsylvania,usa,217290.0
383,25,chevrolet,2007,gray,virginia,usa,194903.0
384,10630,ford,2015,white,georgia,usa,82899.0
385,43009,ford,2017,white,michigan,usa,76418.0
386,25,gmc,2003,white,michigan,usa,138441.0
387,4600,ford,2006,brown,mississippi,usa,240740.0
388,4950,honda,2016,black,virginia,usa,71404.0
390,3900,acura,2009,black,texas,usa,179389.0
391,0,cadillac,2000,white,virginia,usa,105169.0
392,3830,ford,2015,silver,georgia,usa,82534.0
393,53500,ford,2017,white,michigan,usa,55732.0
394,25,ford,2010,gray,michigan,usa,198596.0
395,25,ford,1998,brown,arkansas,usa,300021.0
396,6240,honda,2015,silver,virginia,usa,83623.0
397,4150,jeep,2014,white,new york,usa,108895.0
398,25,jeep,1999,black,florida,usa,226972.0
400,0,buick,2006,blue,virginia,usa,137464.0
401,13500,bmw,2014,blue,new jersey,usa,33542.0
402,6490,ford,2015,black,georgia,usa,74754.0
403,51502,ford,2017,black,michigan,usa,27661.0
404,250,ford,2010,white,michigan,usa,115241.0
405,25,ford,1984,white,arkansas,usa,41577.0
406,8160,honda,2015,gray,virginia,usa,109027.0
407,7770,jeep,2014,gray,new york,usa,72732.0
408,200,jeep,2001,green,maryland,usa,126400.0
409,25,audi,2008,black,texas,usa,177422.0
410,0,chevrolet,1995,green,arizona,usa,274706.0
411,1825,bmw,2008,white,georgia,usa,77984.0
412,39800,bmw,2017,blue,california,usa,23177.0
413,9210,ford,2015,silver,georgia,usa,26911.0
415,125,ford,2014,silver,michigan,usa,56461.0
416,3960,honda,2015,white,virginia,usa,95128.0
417,5998,hyundai,2014,phantom black,new york,usa,122975.0
418,3700,honda,2014,blue,new york,usa,162824.0
419,0,kia,2008,silver,indiana,usa,148463.0
420,0,audi,2005,black,california,usa,181896.0
421,0,bmw,2000,gray,utah,usa,216657.0
422,5000,gmc,2012,black,utah,usa,140339.0
428,5690,nissan,2017,blue,new jersey,usa,42616.0
429,19500,audi,2017,blue,texas,usa,65833.0
430,450,chevrolet,2008,yellow,minnesota,usa,123515.0
431,20400,cadillac,2015,white,wisconsin,usa,36122.0
432,4320,chevrolet,2011,brown,florida,usa,88359.0
433,33001,ford,2017,gray,michigan,usa,35905.0
434,10000,ford,2017,red,arkansas,usa,35747.0
435,0,ford,2004,red,maryland,usa,167011.0
436,5790,gmc,2012,white,utah,usa,105020.0
440,13000,kia,2017,silver,new jersey,usa,71991.0
442,3040,nissan,2017,gray,new jersey,usa,36064.0
443,0,chevrolet,2008,yellow,illinois,usa,270080.0
444,36400,audi,2015,black,wisconsin,usa,47213.0
445,4480,ford,2011,black,florida,usa,116480.0
446,31003,ford,2017,red,michigan,usa,72084.0
447,75,ford,2001,gold,arkansas,usa,295780.0
448,8850,gmc,2011,white,utah,usa,148035.0
454,3160,nissan,2017,gray,new jersey,usa,34861.0
455,0,chevrolet,2006,silver,texas,usa,268040.0
456,3450,chrysler,2011,gold,florida,usa,114119.0
457,27102,ford,2017,red,michigan,usa,34165.0
459,5100,gmc,2011,white,utah,usa,144792.0
463,8000,hyundai,2015,red,pennsylvania,usa,88274.0
465,3140,nissan,2017,white,new jersey,usa,30142.0
466,25,chevrolet,2007,black,texas,usa,267834.0
467,15000,bmw,2014,silver,illinois,usa,44730.0
468,10440,chevrolet,2011,blue,florida,usa,92476.0
469,23911,ford,2017,black,michigan,usa,25698.0
470,25,ford,2010,gray,oklahoma,usa,155242.0
472,5380,gmc,2011,white,utah,usa,119215.0
476,30300,maserati,2017,black,florida,usa,37021.0
478,3140,nissan,2017,silver,new jersey,usa,34318.0
479,2300,chevrolet,2011,white,arkansas,usa,88287.0
480,4310,chevrolet,2011,black,florida,usa,105486.0
481,26012,ford,2017,black,michigan,usa,19850.0
482,75,ford,2014,silver,oklahoma,usa,116535.0
484,3330,gmc,2009,white,utah,usa,87448.0
488,29400,mercedes-benz,2017,blue,florida,usa,37561.0
490,475,peterbilt,2012,gold,florida,usa,902041.0
491,3210,nissan,2017,black,new jersey,usa,25255.0
492,25,chevrolet,2006,white,arkansas,usa,165327.0
493,4200,chevrolet,2006,white,wisconsin,usa,118009.0
494,8430,chevrolet,2011,black,florida,usa,114547.0
495,25503,ford,2017,black,michigan,usa,18647.0
496,0,ford,1996,red,oklahoma,usa,252588.0
498,3900,honda,2017,blue,virginia,usa,47970.0
502,84900,mercedes-benz,2017,silver,florida,usa,25302.0
503,10840,lexus,2017,black,california,usa,36596.0
504,100,peterbilt,2012,blue,florida,usa,0.0
505,11050,ram,2017,white,new jersey,usa,30421.0
506,0,chevrolet,2012,orange,oklahoma,usa,134938.0
507,1000,chevrolet,2005,gray,wisconsin,usa,135675.0
508,3570,dodge,2015,black,georgia,usa,17355.0
509,25001,ford,2017,gray,michigan,usa,27773.0
510,0,ford,2010,silver,oklahoma,usa,86841.0
511,5630,gmc,2017,black,virginia,usa,58366.0
514,0,lincoln,2005,green,minnesota,usa,89705.0
515,3820,nissan,2016,blue,california,usa,41654.0
516,0,peterbilt,2009,blue,florida,usa,982486.0
517,2900,nissan,2017,gray,new jersey,usa,31954.0
518,50,chevrolet,2008,blue,texas,usa,172102.0
519,5100,chevrolet,2004,gray,wisconsin,usa,173321.0
520,4700,dodge,2015,red,georgia,usa,93423.0
521,29502,ford,2017,red,michigan,usa,14053.0
522,0,ford,2008,red,oklahoma,usa,145483.0
523,6160,honda,2017,white,virginia,usa,25956.0
526,16000,mazda,2016,gray,florida,usa,47753.0
527,3810,kia,2016,black,california,usa,39408.0
528,1025,peterbilt,2010,color:,georgia,usa,1017936.0
529,3020,nissan,2017,white,new jersey,usa,33599.0
530,0,chevrolet,2003,gray,texas,usa,194673.0
531,2000,chevrolet,2003,red,wisconsin,usa,507985.0
532,3870,ford,2010,white,florida,usa,185983.0
533,24811,ford,2017,red,michigan,usa,28464.0
534,75,ford,2007,blue,oklahoma,usa,154989.0
535,5420,honda,2017,black,virginia,usa,16702.0
538,17900,mercedes-benz,2015,gray,florida,usa,49772.0
